258,14C-2.W,1,4,C,2,W,2009-06-17,2009-08-16,60,0.032,0.215,0.247
259,14C-3.E,1,4,C,3,E,2009-06-17,2009-08-16,60,0.106,0.290,0.396
260,14C-4.S,1,4,C,4,S,2009-06-17,2009-08-16,60,0.106,0.234,0.340
261,24C-1.S,2,4,C,1,S,2009-06-17,2009-08-14,58,0.102,0.268,0.371
262,24C-2.N,2,4,C,2,N,2009-06-17,2009-08-14,58,0.105,0.251,0.356
263,24C-3.W,2,4,C,3,W,2009-06-17,2009-08-14,58,0.106,2.047,2.154
264,24C-4.E,2,4,C,4,E,2009-06-17,2009-08-14,58,0.100,0.402,0.502
265,34C-1.N,3,4,C,1,N,2009-06-17,2009-08-13,57,0.032,0.291,0.323
266,34C-2.S,3,4,C,2,S,2009-06-17,2009-08-13,57,0.115,0.269,0.384
267,34C-3.W,3,4,C,3,W,2009-06-17,2009-08-13,57,0.113,0.280,0.393
268,34C-4.E,3,4,C,4,E,2009-06-17,2009-08-13,57,0.114,0.234,0.348
269,44C-1.W,4,4,C,1,W,2009-06-17,2009-08-12,56,0.150,1.283,1.433
270,44C-2.S,4,4,C,2,S,2009-06-17,2009-08-12,56,0.117,0.435,0.552
271,44C-3.N,4,4,C,3,N,2009-06-17,2009-08-12,56,0.120,0.378,0.498
272,44C-4.E,4,4,C,4,E,2009-06-17,2009-08-12,56,0.122,5.149,5.270
273,54C-1.S,5,4,C,1,S,2009-06-17,2009-08-10,54,0.122,0.403,0.525
274,54C-2.W,5,4,C,2,W,2009-06-17,2009-08-10,54,0.133,0.317,0.449
275,54C-3.N,5,4,C,3,N,2009-06-17,2009-08-10,54,0.031,1.074,1.105
276,54C-4.E,5,4,C,4,E,2009-06-17,2009-08-10,54,0.164,0.200,0.364
277,64C-1.S,6,4,C,1,S,2009-06-17,2009-08-09,53,0.121,0.329,0.449
278,64C-2.E,6,4,C,2,E,2009-06-17,2009-08-09,53,0.115,0.220,0.334
279,64C-3.N,6,4,C,3,N,2009-06-17,2009-08-09,53,0.126,0.273,0.398
280,64C-4.W,6,4,C,4,W,2009-06-17,2009-08-09,53,0.116,0.342,0.458
281,74C-1.S,7,4,C,1,S,2009-06-17,2009-08-17,61,0.127,0.416,0.543
282,74C-2.W,7,4,C,2,W,2009-06-17,2009-08-17,61,0.111,0.238,0.349
283,74C-3.E,7,4,C,3,E,2009-06-17,2009-08-17,61,0.129,0.238,0.367
284,74C-4.N,7,4,C,4,N,2009-06-17,2009-08-17,61,0.134,0.225,0.359
285,84C-1.N,8,4,C,1,N,2009-06-17,2009-08-18,62,0.123,0.200,0.322
286,84C-2.W,8,4,C,2,W,2009-06-17,2009-08-18,62,0.103,0.228,0.331
287,84C-3.E,8,4,C,3,E,2009-06-17,2009-08-18,62,0.104,0.400,0.504
288,84C-4.S,8,4,C,4,S,2009-06-17,2009-08-18,62,0.039,0.406,0.445,
289,14X,1,4,X,,,2008-07-13,2009-08-16,399,0.199,0.787,0.986,
290,24X,2,4,X,,,2008-07-13,2009-08-14,397,0.183,1.233,1.416,
291,34X,3,4,X,,,2008-07-15,2009-08-13,394,0.220,0.970,1.190,
292,44X,4,4,X,,,2008-07-15,2009-08-12,393,0.264,0.889,1.152,
293,54X,5,4,X,,,2008-07-16,2009-08-10,390,0.095,0.136,NA,"MIA - Treated as Blank, but really N/A"
294,64X,6,4,X,,,2008-07-16,2009-08-09,389,0.229,1.009,1.238,
295,74X,7,4,X,,,2008-07-13,2009-08-17,400,0.192,0.844,1.036,
296,84X,8,4,X,,,2008-07-13,2009-08-18,401,0.221,1.640,1.861,
297,ION01,,,,,,2009-06-17,2009-08-19,63,0.107,0.389,0.496,
298,ION02,,,,,,2009-06-17,2009-08-19,63,0.108,0.635,0.743,
299,ION03,,,,,,2009-06-17,2009-08-19,63,0.103,0.350,0.453,
300,ION04,,,,,,2009-06-17,2009-08-19,63,0.099,0.377,0.476,
B,Blank1,,,,,,,,,0.009,0.122,0.131,"2011-06-06 (001--096 ; 289--300).  Same procedure, but no Ion Resin capsule.  Control for: glass (desorption vials), plastic (storage tubes), KCl solution"
B2,Blank2,,,,,,,,,0.096,0.141,0.237,"2011-06-07 (097--192).  Same procedure, but no Ion Resin capsule.  Control for: glass (desorption vials), plastic (storage tubes), KCl solution"
B3,Blank3,,,,,,,,,0.037,0.120,0.156,"2011-06-09 (193--288).  Same procedure, but no Ion Resin capsule.  Control for: glass (desorption vials), plastic (storage tubes), KCl solution"
