"SampleID","Block","Time","Chamber","Frag","Pos","xE","yN"
"11A-1.O","1","1","A","1","O","642186.807","6074263.217"
"11A-1.I","1","1","A","1","I","642186.719","6074263.306"
"11A-1.S","1","1","A","1","S","642186.719","6074263.217"
"11A-1.E","1","1","A","1","E","642186.807","6074263.306"
"11A-2.O","1","1","A","2","O","642186.201","6074263.149"
"11A-2.I","1","1","A","2","I","642186.426","6074263.374"
"11A-2.S","1","1","A","2","S","642186.426","6074263.149"
"11A-2.W","1","1","A","2","W","642186.201","6074263.374"
"11A-3.O","1","1","A","3","O","642186.201","6074263.824"
"11A-3.I","1","1","A","3","I","642186.426","6074263.599"
"11A-3.N","1","1","A","3","N","642186.426","6074263.824"
"11A-3.W","1","1","A","3","W","642186.201","6074263.599"
"11A-4.O","1","1","A","4","O","642186.876","6074263.824"
"11A-4.I","1","1","A","4","I","642186.651","6074263.599"
"11A-4.N","1","1","A","4","N","642186.651","6074263.824"
"11A-4.E","1","1","A","4","E","642186.876","6074263.599"
"11B-1.O","1","1","B","1","O","642184.096","6074263.913"
"11B-1.I","1","1","B","1","I","642184.185","6074264.001"
"11B-1.S","1","1","B","1","S","642184.185","6074263.913"
"11B-1.W","1","1","B","1","W","642184.096","6074264.001"
"11B-2.O","1","1","B","2","O","642184.703","6074263.845"
"11B-2.I","1","1","B","2","I","642184.478","6074264.070"
"11B-2.S","1","1","B","2","S","642184.478","6074263.845"
"11B-2.E","1","1","B","2","E","642184.703","6074264.070"
"11B-3.O","1","1","B","3","O","642184.028","6074264.520"
"11B-3.I","1","1","B","3","I","642184.253","6074264.295"
"11B-3.N","1","1","B","3","N","642184.253","6074264.520"
"11B-3.W","1","1","B","3","W","642184.028","6074264.295"
"11B-4.O","1","1","B","4","O","642184.703","6074264.520"
"11B-4.I","1","1","B","4","I","642184.478","6074264.295"
"11B-4.N","1","1","B","4","N","642184.478","6074264.520"
"11B-4.E","1","1","B","4","E","642184.703","6074264.295"
"11C-1.O","1","1","C","1","O","642181.315","6074264.576"
"11C-1.I","1","1","C","1","I","642181.403","6074264.488"
"11C-1.N","1","1","C","1","N","642181.403","6074264.576"
"11C-1.W","1","1","C","1","W","642181.315","6074264.488"
"11C-2.O","1","1","C","2","O","642181.922","6074263.969"
"11C-2.I","1","1","C","2","I","642181.697","6074264.194"
"11C-2.S","1","1","C","2","S","642181.697","6074263.969"
"11C-2.E","1","1","C","2","E","642181.922","6074264.194"
"11C-3.O","1","1","C","3","O","642181.922","6074264.644"
"11C-3.I","1","1","C","3","I","642181.697","6074264.419"
"11C-3.N","1","1","C","3","N","642181.697","6074264.644"
"11C-3.E","1","1","C","3","E","642181.922","6074264.419"
"11C-4.O","1","1","C","4","O","642181.247","6074263.969"
"11C-4.I","1","1","C","4","I","642181.472","6074264.194"
"11C-4.S","1","1","C","4","S","642181.472","6074263.969"
"11C-4.W","1","1","C","4","W","642181.247","6074264.194"
"21A-1.O","2","1","A","1","O","642190.406","6074267.443"
"21A-1.I","2","1","A","1","I","642190.317","6074267.531"
"21A-1.S","2","1","A","1","S","642190.317","6074267.443"
"21A-1.E","2","1","A","1","E","642190.406","6074267.531"
"21A-2.O","2","1","A","2","O","642190.474","6074268.049"
"21A-2.I","2","1","A","2","I","642190.249","6074267.824"
"21A-2.N","2","1","A","2","N","642190.249","6074268.049"
"21A-2.E","2","1","A","2","E","642190.474","6074267.824"
"21A-3.O","2","1","A","3","O","642189.799","6074268.049"
"21A-3.I","2","1","A","3","I","642190.024","6074267.824"
"21A-3.N","2","1","A","3","N","642190.024","6074268.049"
"21A-3.W","2","1","A","3","W","642189.799","6074267.824"
"21A-4.O","2","1","A","4","O","642189.799","6074267.374"
"21A-4.I","2","1","A","4","I","642190.024","6074267.599"
"21A-4.S","2","1","A","4","S","642190.024","6074267.374"
"21A-4.W","2","1","A","4","W","642189.799","6074267.599"
"21B-1.O","2","1","B","1","O","642192.814","6074265.470"
"21B-1.I","2","1","B","1","I","642192.725","6074265.558"
"21B-1.S","2","1","B","1","S","642192.725","6074265.470"
"21B-1.E","2","1","B","1","E","642192.814","6074265.558"
"21B-2.O","2","1","B","2","O","642192.882","6074266.077"
"21B-2.I","2","1","B","2","I","642192.657","6074265.852"
"21B-2.N","2","1","B","2","N","642192.657","6074266.077"
"21B-2.E","2","1","B","2","E","642192.882","6074265.852"
"21B-3.O","2","1","B","3","O","642192.207","6074265.402"
"21B-3.I","2","1","B","3","I","642192.432","6074265.627"
"21B-3.S","2","1","B","3","S","642192.432","6074265.402"
"21B-3.W","2","1","B","3","W","642192.207","6074265.627"
"21B-4.O","2","1","B","4","O","642192.207","6074266.077"
"21B-4.I","2","1","B","4","I","642192.432","6074265.852"
"21B-4.N","2","1","B","4","N","642192.432","6074266.077"
"21B-4.W","2","1","B","4","W","642192.207","6074265.852"
"21C-1.O","2","1","C","1","O","642191.766","6074267.431"
"21C-1.I","2","1","C","1","I","642191.678","6074267.343"
"21C-1.N","2","1","C","1","N","642191.678","6074267.431"
"21C-1.E","2","1","C","1","E","642191.766","6074267.343"
"21C-2.O","2","1","C","2","O","642191.160","6074266.825"
"21C-2.I","2","1","C","2","I","642191.385","6074267.050"
"21C-2.S","2","1","C","2","S","642191.385","6074266.825"
"21C-2.W","2","1","C","2","W","642191.160","6074267.050"
"21C-3.O","2","1","C","3","O","642191.160","6074267.500"
"21C-3.I","2","1","C","3","I","642191.385","6074267.275"
"21C-3.N","2","1","C","3","N","642191.385","6074267.500"
"21C-3.W","2","1","C","3","W","642191.160","6074267.275"
"21C-4.O","2","1","C","4","O","642191.835","6074266.825"
"21C-4.I","2","1","C","4","I","642191.610","6074267.050"
"21C-4.S","2","1","C","4","S","642191.610","6074266.825"
"21C-4.E","2","1","C","4","E","642191.835","6074267.050"
"31A-1.O","3","1","A","1","O","642181.954","6074273.114"
"31A-1.I","3","1","A","1","I","642182.043","6074273.026"
"31A-1.N","3","1","A","1","N","642182.043","6074273.114"
"31A-1.W","3","1","A","1","W","642181.954","6074273.026"
"31A-2.O","3","1","A","2","O","642182.561","6074273.183"
"31A-2.I","3","1","A","2","I","642182.336","6074272.958"
"31A-2.N","3","1","A","2","N","642182.336","6074273.183"
"31A-2.E","3","1","A","2","E","642182.561","6074272.958"
"31A-3.O","3","1","A","3","O","642181.886","6074272.508"
"31A-3.I","3","1","A","3","I","642182.111","6074272.733"
"31A-3.S","3","1","A","3","S","642182.111","6074272.508"
"31A-3.W","3","1","A","3","W","642181.886","6074272.733"
"31A-4.O","3","1","A","4","O","642182.561","6074272.508"
"31A-4.I","3","1","A","4","I","642182.336","6074272.733"
"31A-4.S","3","1","A","4","S","642182.336","6074272.508"
"31A-4.E","3","1","A","4","E","642182.561","6074272.733"
"31B-1.O","3","1","B","1","O","642185.089","6074270.312"
"31B-1.I","3","1","B","1","I","642185.001","6074270.224"
"31B-1.N","3","1","B","1","N","642185.001","6074270.312"
"31B-1.E","3","1","B","1","E","642185.089","6074270.224"
"31B-2.O","3","1","B","2","O","642184.482","6074269.705"
"31B-2.I","3","1","B","2","I","642184.707","6074269.930"
"31B-2.S","3","1","B","2","S","642184.707","6074269.705"
"31B-2.W","3","1","B","2","W","642184.482","6074269.930"
"31B-3.O","3","1","B","3","O","642185.157","6074269.705"
"31B-3.I","3","1","B","3","I","642184.932","6074269.930"
"31B-3.S","3","1","B","3","S","642184.932","6074269.705"
"31B-3.E","3","1","B","3","E","642185.157","6074269.930"
"31B-4.O","3","1","B","4","O","642184.482","6074270.380"
"31B-4.I","3","1","B","4","I","642184.707","6074270.155"
"31B-4.N","3","1","B","4","N","642184.707","6074270.380"
"31B-4.W","3","1","B","4","W","642184.482","6074270.155"
"31C-1.O","3","1","C","1","O","642187.558","6074272.321"
"31C-1.I","3","1","C","1","I","642187.470","6074272.410"
"31C-1.S","3","1","C","1","S","642187.470","6074272.321"
"31C-1.E","3","1","C","1","E","642187.558","6074272.410"
"31C-2.O","3","1","C","2","O","642187.626","6074272.928"
"31C-2.I","3","1","C","2","I","642187.401","6074272.703"
"31C-2.N","3","1","C","2","N","642187.401","6074272.928"
"31C-2.E","3","1","C","2","E","642187.626","6074272.703"
"31C-3.O","3","1","C","3","O","642186.951","6074272.928"
"31C-3.I","3","1","C","3","I","642187.176","6074272.703"
"31C-3.N","3","1","C","3","N","642187.176","6074272.928"
"31C-3.W","3","1","C","3","W","642186.951","6074272.703"
"31C-4.O","3","1","C","4","O","642186.951","6074272.253"
"31C-4.I","3","1","C","4","I","642187.176","6074272.478"
"31C-4.S","3","1","C","4","S","642187.176","6074272.253"
"31C-4.W","3","1","C","4","W","642186.951","6074272.478"
"41A-1.O","4","1","A","1","O","642181.737","6074284.593"
"41A-1.I","4","1","A","1","I","642181.648","6074284.682"
"41A-1.S","4","1","A","1","S","642181.648","6074284.593"
"41A-1.E","4","1","A","1","E","642181.737","6074284.682"
"41A-2.O","4","1","A","2","O","642181.805","6074285.200"
"41A-2.I","4","1","A","2","I","642181.580","6074284.975"
"41A-2.N","4","1","A","2","N","642181.580","6074285.200"
"41A-2.E","4","1","A","2","E","642181.805","6074284.975"
"41A-3.O","4","1","A","3","O","642181.130","6074284.525"
"41A-3.I","4","1","A","3","I","642181.355","6074284.750"
"41A-3.S","4","1","A","3","S","642181.355","6074284.525"
"41A-3.W","4","1","A","3","W","642181.130","6074284.750"
"41A-4.O","4","1","A","4","O","642181.130","6074285.200"
"41A-4.I","4","1","A","4","I","642181.355","6074284.975"
"41A-4.N","4","1","A","4","N","642181.355","6074285.200"
"41A-4.W","4","1","A","4","W","642181.130","6074284.975"
"41B-1.O","4","1","B","1","O","642183.138","6074285.211"
"41B-1.I","4","1","B","1","I","642183.050","6074285.123"
"41B-1.N","4","1","B","1","N","642183.050","6074285.211"
"41B-1.E","4","1","B","1","E","642183.138","6074285.123"
"41B-2.O","4","1","B","2","O","642182.531","6074284.605"
"41B-2.I","4","1","B","2","I","642182.756","6074284.830"
"41B-2.S","4","1","B","2","S","642182.756","6074284.605"
"41B-2.W","4","1","B","2","W","642182.531","6074284.830"
"41B-3.O","4","1","B","3","O","642182.531","6074285.280"
"41B-3.I","4","1","B","3","I","642182.756","6074285.055"
"41B-3.N","4","1","B","3","N","642182.756","6074285.280"
"41B-3.W","4","1","B","3","W","642182.531","6074285.055"
"41B-4.O","4","1","B","4","O","642183.206","6074284.605"
"41B-4.I","4","1","B","4","I","642182.981","6074284.830"
"41B-4.S","4","1","B","4","S","642182.981","6074284.605"
"41B-4.E","4","1","B","4","E","642183.206","6074284.830"
"41C-1.O","4","1","C","1","O","642180.041","6074284.717"
"41C-1.I","4","1","C","1","I","642179.953","6074284.806"
"41C-1.S","4","1","C","1","S","642179.953","6074284.717"
"41C-1.E","4","1","C","1","E","642180.041","6074284.806"
"41C-2.O","4","1","C","2","O","642180.110","6074285.324"
"41C-2.I","4","1","C","2","I","642179.885","6074285.099"
"41C-2.N","4","1","C","2","N","642179.885","6074285.324"
"41C-2.E","4","1","C","2","E","642180.110","6074285.099"
"41C-3.O","4","1","C","3","O","642179.435","6074285.324"
"41C-3.I","4","1","C","3","I","642179.660","6074285.099"
"41C-3.N","4","1","C","3","N","642179.660","6074285.324"
"41C-3.W","4","1","C","3","W","642179.435","6074285.099"
"41C-4.O","4","1","C","4","O","642179.435","6074284.649"
"41C-4.I","4","1","C","4","I","642179.660","6074284.874"
"41C-4.S","4","1","C","4","S","642179.660","6074284.649"
"41C-4.W","4","1","C","4","W","642179.435","6074284.874"
"51A-1.O","5","1","A","1","O","642167.570","6074302.844"
"51A-1.I","5","1","A","1","I","642167.658","6074302.933"
"51A-1.S","5","1","A","1","S","642167.658","6074302.844"
"51A-1.W","5","1","A","1","W","642167.570","6074302.933"
"51A-2.O","5","1","A","2","O","642168.177","6074302.776"
"51A-2.I","5","1","A","2","I","642167.952","6074303.001"
"51A-2.S","5","1","A","2","S","642167.952","6074302.776"
"51A-2.E","5","1","A","2","E","642168.177","6074303.001"
"51A-3.O","5","1","A","3","O","642168.177","6074303.451"
"51A-3.I","5","1","A","3","I","642167.952","6074303.226"
"51A-3.N","5","1","A","3","N","642167.952","6074303.451"
"51A-3.E","5","1","A","3","E","642168.177","6074303.226"
"51A-4.O","5","1","A","4","O","642167.502","6074303.451"
"51A-4.I","5","1","A","4","I","642167.727","6074303.226"
"51A-4.N","5","1","A","4","N","642167.727","6074303.451"
"51A-4.W","5","1","A","4","W","642167.502","6074303.226"
"51B-1.O","5","1","B","1","O","642164.931","6074302.916"
"51B-1.I","5","1","B","1","I","642165.019","6074302.828"
"51B-1.N","5","1","B","1","N","642165.019","6074302.916"
"51B-1.W","5","1","B","1","W","642164.931","6074302.828"
"51B-2.O","5","1","B","2","O","642165.537","6074302.984"
"51B-2.I","5","1","B","2","I","642165.312","6074302.759"
"51B-2.N","5","1","B","2","N","642165.312","6074302.984"
"51B-2.E","5","1","B","2","E","642165.537","6074302.759"
"51B-3.O","5","1","B","3","O","642165.537","6074302.309"
"51B-3.I","5","1","B","3","I","642165.312","6074302.534"
"51B-3.S","5","1","B","3","S","642165.312","6074302.309"
"51B-3.E","5","1","B","3","E","642165.537","6074302.534"
"51B-4.O","5","1","B","4","O","642164.862","6074302.309"
"51B-4.I","5","1","B","4","I","642165.087","6074302.534"
"51B-4.S","5","1","B","4","S","642165.087","6074302.309"
"51B-4.W","5","1","B","4","W","642164.862","6074302.534"
"51C-1.O","5","1","C","1","O","642169.997","6074302.224"
"51C-1.I","5","1","C","1","I","642169.909","6074302.313"
"51C-1.S","5","1","C","1","S","642169.909","6074302.224"
"51C-1.E","5","1","C","1","E","642169.997","6074302.313"
"51C-2.O","5","1","C","2","O","642170.065","6074302.831"
"51C-2.I","5","1","C","2","I","642169.840","6074302.606"
"51C-2.N","5","1","C","2","N","642169.840","6074302.831"
"51C-2.E","5","1","C","2","E","642170.065","6074302.606"
"51C-3.O","5","1","C","3","O","642169.390","6074302.156"
"51C-3.I","5","1","C","3","I","642169.615","6074302.381"
"51C-3.S","5","1","C","3","S","642169.615","6074302.156"
"51C-3.W","5","1","C","3","W","642169.390","6074302.381"
"51C-4.O","5","1","C","4","O","642169.390","6074302.831"
"51C-4.I","5","1","C","4","I","642169.615","6074302.606"
"51C-4.N","5","1","C","4","N","642169.615","6074302.831"
"51C-4.W","5","1","C","4","W","642169.390","6074302.606"
"61A-1.O","6","1","A","1","O","642185.479","6074375.283"
"61A-1.I","6","1","A","1","I","642185.567","6074375.371"
"61A-1.S","6","1","A","1","S","642185.567","6074375.283"
"61A-1.W","6","1","A","1","W","642185.479","6074375.371"
"61A-2.O","6","1","A","2","O","642186.085","6074375.215"
"61A-2.I","6","1","A","2","I","642185.860","6074375.440"
"61A-2.S","6","1","A","2","S","642185.860","6074375.215"
"61A-2.E","6","1","A","2","E","642186.085","6074375.440"
"61A-3.O","6","1","A","3","O","642185.410","6074375.890"
"61A-3.I","6","1","A","3","I","642185.635","6074375.665"
"61A-3.N","6","1","A","3","N","642185.635","6074375.890"
"61A-3.W","6","1","A","3","W","642185.410","6074375.665"
"61A-4.O","6","1","A","4","O","642186.085","6074375.890"
"61A-4.I","6","1","A","4","I","642185.860","6074375.665"
"61A-4.N","6","1","A","4","N","642185.860","6074375.890"
"61A-4.E","6","1","A","4","E","642186.085","6074375.665"
"61B-1.O","6","1","B","1","O","642187.034","6074377.085"
"61B-1.I","6","1","B","1","I","642186.945","6074376.997"
"61B-1.N","6","1","B","1","N","642186.945","6074377.085"
"61B-1.E","6","1","B","1","E","642187.034","6074376.997"
"61B-2.O","6","1","B","2","O","642187.102","6074376.479"
"61B-2.I","6","1","B","2","I","642186.877","6074376.704"
"61B-2.S","6","1","B","2","S","642186.877","6074376.479"
"61B-2.E","6","1","B","2","E","642187.102","6074376.704"
"61B-3.O","6","1","B","3","O","642186.427","6074377.154"
"61B-3.I","6","1","B","3","I","642186.652","6074376.929"
"61B-3.N","6","1","B","3","N","642186.652","6074377.154"
"61B-3.W","6","1","B","3","W","642186.427","6074376.929"
"61B-4.O","6","1","B","4","O","642186.427","6074376.479"
"61B-4.I","6","1","B","4","I","642186.652","6074376.704"
"61B-4.S","6","1","B","4","S","642186.652","6074376.479"
"61B-4.W","6","1","B","4","W","642186.427","6074376.704"
"61C-1.O","6","1","C","1","O","642188.556","6074377.319"
"61C-1.I","6","1","C","1","I","642188.645","6074377.407"
"61C-1.S","6","1","C","1","S","642188.645","6074377.319"
"61C-1.W","6","1","C","1","W","642188.556","6074377.407"
"61C-2.O","6","1","C","2","O","642188.488","6074377.926"
"61C-2.I","6","1","C","2","I","642188.713","6074377.701"
"61C-2.N","6","1","C","2","N","642188.713","6074377.926"
"61C-2.W","6","1","C","2","W","642188.488","6074377.701"
"61C-3.O","6","1","C","3","O","642189.163","6074377.251"
"61C-3.I","6","1","C","3","I","642188.938","6074377.476"
"61C-3.S","6","1","C","3","S","642188.938","6074377.251"
"61C-3.E","6","1","C","3","E","642189.163","6074377.476"
"61C-4.O","6","1","C","4","O","642189.163","6074377.926"
"61C-4.I","6","1","C","4","I","642188.938","6074377.701"
"61C-4.N","6","1","C","4","N","642188.938","6074377.926"
"61C-4.E","6","1","C","4","E","642189.163","6074377.701"
"71A-1.O","7","1","A","1","O","642102.485","6074228.049"
"71A-1.I","7","1","A","1","I","642102.396","6074228.137"
"71A-1.S","7","1","A","1","S","642102.396","6074228.049"
"71A-1.E","7","1","A","1","E","642102.485","6074228.137"
"71A-2.O","7","1","A","2","O","642102.553","6074228.656"
"71A-2.I","7","1","A","2","I","642102.328","6074228.431"
"71A-2.N","7","1","A","2","N","642102.328","6074228.656"
"71A-2.E","7","1","A","2","E","642102.553","6074228.431"
"71A-3.O","7","1","A","3","O","642101.878","6074227.981"
"71A-3.I","7","1","A","3","I","642102.103","6074228.206"
"71A-3.S","7","1","A","3","S","642102.103","6074227.981"
"71A-3.W","7","1","A","3","W","642101.878","6074228.206"
"71A-4.O","7","1","A","4","O","642101.878","6074228.656"
"71A-4.I","7","1","A","4","I","642102.103","6074228.431"
"71A-4.N","7","1","A","4","N","642102.103","6074228.656"
"71A-4.W","7","1","A","4","W","642101.878","6074228.431"
"71B-1.O","7","1","B","1","O","642104.448","6074228.416"
"71B-1.I","7","1","B","1","I","642104.359","6074228.504"
"71B-1.S","7","1","B","1","S","642104.359","6074228.416"
"71B-1.E","7","1","B","1","E","642104.448","6074228.504"
"71B-2.O","7","1","B","2","O","642103.841","6074229.023"
"71B-2.I","7","1","B","2","I","642104.066","6074228.798"
"71B-2.N","7","1","B","2","N","642104.066","6074229.023"
"71B-2.W","7","1","B","2","W","642103.841","6074228.798"
"71B-3.O","7","1","B","3","O","642103.841","6074228.348"
"71B-3.I","7","1","B","3","I","642104.066","6074228.573"
"71B-3.S","7","1","B","3","S","642104.066","6074228.348"
"71B-3.W","7","1","B","3","W","642103.841","6074228.573"
"71B-4.O","7","1","B","4","O","642104.516","6074229.023"
"71B-4.I","7","1","B","4","I","642104.291","6074228.798"
"71B-4.N","7","1","B","4","N","642104.291","6074229.023"
"71B-4.E","7","1","B","4","E","642104.516","6074228.798"
"71C-1.O","7","1","C","1","O","642103.725","6074226.904"
"71C-1.I","7","1","C","1","I","642103.814","6074226.992"
"71C-1.S","7","1","C","1","S","642103.814","6074226.904"
"71C-1.W","7","1","C","1","W","642103.725","6074226.992"
"71C-2.O","7","1","C","2","O","642104.332","6074227.510"
"71C-2.I","7","1","C","2","I","642104.107","6074227.285"
"71C-2.N","7","1","C","2","N","642104.107","6074227.510"
"71C-2.E","7","1","C","2","E","642104.332","6074227.285"
"71C-3.O","7","1","C","3","O","642104.332","6074226.835"
"71C-3.I","7","1","C","3","I","642104.107","6074227.060"
"71C-3.S","7","1","C","3","S","642104.107","6074226.835"
"71C-3.E","7","1","C","3","E","642104.332","6074227.060"
"71C-4.O","7","1","C","4","O","642103.657","6074227.510"
"71C-4.I","7","1","C","4","I","642103.882","6074227.285"
"71C-4.N","7","1","C","4","N","642103.882","6074227.510"
"71C-4.W","7","1","C","4","W","642103.657","6074227.285"
"81A-1.O","8","1","A","1","O","642111.587","6074300.101"
"81A-1.I","8","1","A","1","I","642111.675","6074300.190"
"81A-1.S","8","1","A","1","S","642111.675","6074300.101"
"81A-1.W","8","1","A","1","W","642111.587","6074300.190"
"81A-2.O","8","1","A","2","O","642112.194","6074300.708"
"81A-2.I","8","1","A","2","I","642111.969","6074300.483"
"81A-2.N","8","1","A","2","N","642111.969","6074300.708"
"81A-2.E","8","1","A","2","E","642112.194","6074300.483"
"81A-3.O","8","1","A","3","O","642112.194","6074300.033"
"81A-3.I","8","1","A","3","I","642111.969","6074300.258"
"81A-3.S","8","1","A","3","S","642111.969","6074300.033"
"81A-3.E","8","1","A","3","E","642112.194","6074300.258"
"81A-4.O","8","1","A","4","O","642111.519","6074300.708"
"81A-4.I","8","1","A","4","I","642111.744","6074300.483"
"81A-4.N","8","1","A","4","N","642111.744","6074300.708"
"81A-4.W","8","1","A","4","W","642111.519","6074300.483"
"81B-1.O","8","1","B","1","O","642113.803","6074300.221"
"81B-1.I","8","1","B","1","I","642113.891","6074300.133"
"81B-1.N","8","1","B","1","N","642113.891","6074300.221"
"81B-1.W","8","1","B","1","W","642113.803","6074300.133"
"81B-2.O","8","1","B","2","O","642114.409","6074300.289"
"81B-2.I","8","1","B","2","I","642114.184","6074300.064"
"81B-2.N","8","1","B","2","N","642114.184","6074300.289"
"81B-2.E","8","1","B","2","E","642114.409","6074300.064"
"81B-3.O","8","1","B","3","O","642113.734","6074299.614"
"81B-3.I","8","1","B","3","I","642113.959","6074299.839"
"81B-3.S","8","1","B","3","S","642113.959","6074299.614"
"81B-3.W","8","1","B","3","W","642113.734","6074299.839"
"81B-4.O","8","1","B","4","O","642114.409","6074299.614"
"81B-4.I","8","1","B","4","I","642114.184","6074299.839"
"81B-4.S","8","1","B","4","S","642114.184","6074299.614"
"81B-4.E","8","1","B","4","E","642114.409","6074299.839"
"81C-1.O","8","1","C","1","O","642113.576","6074297.513"
"81C-1.I","8","1","C","1","I","642113.664","6074297.424"
"81C-1.N","8","1","C","1","N","642113.664","6074297.513"
"81C-1.W","8","1","C","1","W","642113.576","6074297.424"
"81C-2.O","8","1","C","2","O","642113.508","6074296.906"
"81C-2.I","8","1","C","2","I","642113.733","6074297.131"
"81C-2.S","8","1","C","2","S","642113.733","6074296.906"
"81C-2.W","8","1","C","2","W","642113.508","6074297.131"
"81C-3.O","8","1","C","3","O","642114.183","6074296.906"
"81C-3.I","8","1","C","3","I","642113.958","6074297.131"
"81C-3.S","8","1","C","3","S","642113.958","6074296.906"
"81C-3.E","8","1","C","3","E","642114.183","6074297.131"
"81C-4.O","8","1","C","4","O","642114.183","6074297.581"
"81C-4.I","8","1","C","4","I","642113.958","6074297.356"
"81C-4.N","8","1","C","4","N","642113.958","6074297.581"
"81C-4.E","8","1","C","4","E","642114.183","6074297.356"
"12A-1.O","1","2","A","1","O","642183.805","6074260.025"
"12A-1.I","1","2","A","1","I","642183.717","6074259.936"
"12A-1.N","1","2","A","1","N","642183.717","6074260.025"
"12A-1.E","1","2","A","1","E","642183.805","6074259.936"
"12A-2.O","1","2","A","2","O","642183.199","6074259.418"
"12A-2.I","1","2","A","2","I","642183.424","6074259.643"
"12A-2.S","1","2","A","2","S","642183.424","6074259.418"
"12A-2.W","1","2","A","2","W","642183.199","6074259.643"
"12A-3.O","1","2","A","3","O","642183.199","6074260.093"
"12A-3.I","1","2","A","3","I","642183.424","6074259.868"
"12A-3.N","1","2","A","3","N","642183.424","6074260.093"
"12A-3.W","1","2","A","3","W","642183.199","6074259.868"
"12A-4.O","1","2","A","4","O","642183.874","6074259.418"
"12A-4.I","1","2","A","4","I","642183.649","6074259.643"
"12A-4.S","1","2","A","4","S","642183.649","6074259.418"
"12A-4.E","1","2","A","4","E","642183.874","6074259.643"
"12B-1.O","1","2","B","1","O","642183.779","6074261.288"
"12B-1.I","1","2","B","1","I","642183.690","6074261.200"
"12B-1.N","1","2","B","1","N","642183.690","6074261.288"
"12B-1.E","1","2","B","1","E","642183.779","6074261.200"
"12B-2.O","1","2","B","2","O","642183.172","6074260.681"
"12B-2.I","1","2","B","2","I","642183.397","6074260.906"
"12B-2.S","1","2","B","2","S","642183.397","6074260.681"
"12B-2.W","1","2","B","2","W","642183.172","6074260.906"
"12B-3.O","1","2","B","3","O","642183.172","6074261.356"
"12B-3.I","1","2","B","3","I","642183.397","6074261.131"
"12B-3.N","1","2","B","3","N","642183.397","6074261.356"
"12B-3.W","1","2","B","3","W","642183.172","6074261.131"
"12B-4.O","1","2","B","4","O","642183.847","6074260.681"
"12B-4.I","1","2","B","4","I","642183.622","6074260.906"
"12B-4.S","1","2","B","4","S","642183.622","6074260.681"
"12B-4.E","1","2","B","4","E","642183.847","6074260.906"
"12C-1.O","1","2","C","1","O","642185.043","6074259.598"
"12C-1.I","1","2","C","1","I","642184.955","6074259.686"
"12C-1.S","1","2","C","1","S","642184.955","6074259.598"
"12C-1.E","1","2","C","1","E","642185.043","6074259.686"
"12C-2.O","1","2","C","2","O","642185.112","6074260.205"
"12C-2.I","1","2","C","2","I","642184.887","6074259.980"
"12C-2.N","1","2","C","2","N","642184.887","6074260.205"
"12C-2.E","1","2","C","2","E","642185.112","6074259.980"
"12C-3.O","1","2","C","3","O","642184.437","6074259.530"
"12C-3.I","1","2","C","3","I","642184.662","6074259.755"
"12C-3.S","1","2","C","3","S","642184.662","6074259.530"
"12C-3.W","1","2","C","3","W","642184.437","6074259.755"
"12C-4.O","1","2","C","4","O","642184.437","6074260.205"
"12C-4.I","1","2","C","4","I","642184.662","6074259.980"
"12C-4.N","1","2","C","4","N","642184.662","6074260.205"
"12C-4.W","1","2","C","4","W","642184.437","6074259.980"
"22A-1.O","2","2","A","1","O","642182.749","6074274.475"
"22A-1.I","2","2","A","1","I","642182.661","6074274.563"
"22A-1.S","2","2","A","1","S","642182.661","6074274.475"
"22A-1.E","2","2","A","1","E","642182.749","6074274.563"
"22A-2.O","2","2","A","2","O","642182.817","6074275.082"
"22A-2.I","2","2","A","2","I","642182.592","6074274.857"
"22A-2.N","2","2","A","2","N","642182.592","6074275.082"
"22A-2.E","2","2","A","2","E","642182.817","6074274.857"
"22A-3.O","2","2","A","3","O","642182.142","6074275.082"
"22A-3.I","2","2","A","3","I","642182.367","6074274.857"
"22A-3.N","2","2","A","3","N","642182.367","6074275.082"
"22A-3.W","2","2","A","3","W","642182.142","6074274.857"
"22A-4.O","2","2","A","4","O","642182.142","6074274.407"
"22A-4.I","2","2","A","4","I","642182.367","6074274.632"
"22A-4.S","2","2","A","4","S","642182.367","6074274.407"
"22A-4.W","2","2","A","4","W","642182.142","6074274.632"
"22B-1.O","2","2","B","1","O","642178.527","6074274.369"
"22B-1.I","2","2","B","1","I","642178.615","6074274.281"
"22B-1.N","2","2","B","1","N","642178.615","6074274.369"
"22B-1.W","2","2","B","1","W","642178.527","6074274.281"
"22B-2.O","2","2","B","2","O","642179.134","6074274.437"
"22B-2.I","2","2","B","2","I","642178.909","6074274.212"
"22B-2.N","2","2","B","2","N","642178.909","6074274.437"
"22B-2.E","2","2","B","2","E","642179.134","6074274.212"
"22B-3.O","2","2","B","3","O","642179.134","6074273.762"
"22B-3.I","2","2","B","3","I","642178.909","6074273.987"
"22B-3.S","2","2","B","3","S","642178.909","6074273.762"
"22B-3.E","2","2","B","3","E","642179.134","6074273.987"
"22B-4.O","2","2","B","4","O","642178.459","6074273.762"
"22B-4.I","2","2","B","4","I","642178.684","6074273.987"
"22B-4.S","2","2","B","4","S","642178.684","6074273.762"
"22B-4.W","2","2","B","4","W","642178.459","6074273.987"
"22C-1.O","2","2","C","1","O","642179.337","6074272.356"
